plotid,date,species,tagnumber,status,cankerid,estdbh,dbh2012,symplfct,canker,lidelfct,x,y
SECRET03,22-May-12,UMCA,439b,Alive,NA,8.3,7.5,40,0,NA,544869,4247146
SECRET03,22-May-12,UMCA,467,Alive,NA,4.25,5,17,0,NA,544869,4247146
SECRET03,22-May-12,UMCA,465,Alive,NA,4.25,5,28,0,NA,544869,4247146
SECRET03,22-May-12,UMCA,408b,Alive,NA,5.25,5.1,8,0,NA,544869,4247146
SECRET03,22-May-12,UMCA,427b,Alive,NA,7.75,8.4,6,0,NA,544869,4247146
SECRET03,22-May-12,QUAG,1718,Alive,NA,14.6,16.7,NA,0,NA,544869,4247146
SECRET03,22-May-12,UMCA,414,Alive,NA,4,4.3,39,0,NA,544869,4247146
SECRET03,22-May-12,UMCA,406b,Alive,NA,13.25,14.8,4,0,NA,544869,4247146
SECRET03,22-May-12,UMCA,425,Alive,NA,6,7.8,79,0,NA,544869,4247146
SECRET03,22-May-12,UMCA,494b,Alive,NA,13.5,15.6,10,0,NA,544869,4247146
SECRET03,22-May-12,QUAG,1709,Alive,NA,38.7,40.1,NA,0,NA,544869,4247146
SECRET03,22-May-12,QUAG,1710,Alive,NA,17.8,21.5,NA,0,NA,544869,4247146
SECRET03,22-May-12,QUAG,1711,Alive,NA,4.4,4.5,NA,0,NA,544869,4247146
SECRET03,22-May-12,QUAG,1712,Alive,NA,3.9,4,NA,0,NA,544869,4247146
SECRET03,22-May-12,QUAG,1713,Alive,NA,3.6,4.3,NA,0,NA,544869,4247146
SECRET03,22-May-12,QUAG,1714,Alive,NA,3.8,4.4,NA,0,NA,544869,4247146
SECRET03,22-May-12,QUAG,1715,Alive,NA,4.2,4.1,NA,0,NA,544869,4247146
SECRET03,22-May-12,UMCA,449,Alive,NA,3.75,3.8,35,0,NA,544869,4247146
SECRET03,24-May-11,UMCA,427b,Alive,NA,7.75,NA,24,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1713,Alive,NA,3.6,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1712,Alive,NA,3.9,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1711,Alive,NA,4.4,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1710,Alive,NA,17.8,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1709,Alive,NA,38.7,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,UMCA,494b,Alive,NA,13.5,NA,2,0,NA,544869,4247146
SECRET03,24-May-11,UMCA,425,Alive,NA,6,NA,52,0,NA,544869,4247146
SECRET03,24-May-11,UMCA,459b,Alive,NA,4.25,NA,41,0,NA,544869,4247146
SECRET03,24-May-11,UMCA,406b,Alive,NA,13.25,NA,7,0,NA,544869,4247146
SECRET03,24-May-11,UMCA,449,Alive,NA,3.75,NA,16,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1716,Alive,NA,3.8,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,UMCA,408b,Alive,NA,5.25,NA,14,0,NA,544869,4247146
SECRET03,24-May-11,UMCA,465,Alive,NA,4.25,NA,36,0,NA,544869,4247146
SECRET03,24-May-11,UMCA,467,Alive,NA,4.25,NA,25,0,NA,544869,4247146
SECRET03,24-May-11,UMCA,439b,Alive,NA,8.3,NA,55,0,NA,544869,4247146
SECRET03,24-May-11,UMCA,919,Alive,NA,14,NA,1,0,NA,544869,4247146
SECRET03,24-May-11,UMCA,2689,Alive,NA,12.7,NA,21,0,NA,544869,4247146
SECRET03,24-May-11,UMCA,429,Alive,NA,13.25,NA,22,0,NA,544869,4247146
SECRET03,24-May-11,UMCA,451,Alive,NA,15.75,NA,5,0,NA,544869,4247146
SECRET03,24-May-11,UMCA,414,Alive,NA,4,NA,14,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1731,Alive,NA,29.7,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1726,Dead,NA,6.3,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,5671,Alive,NA,2,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1727,Alive,NA,9,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUCH,4816,Alive,NA,1.9,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,4817,Alive,NA,2.5,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1726,Dead,NA,6.3,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1729,Alive,NA,35.5,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1728,Alive,NA,40.2,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1714,Alive,NA,3.8,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1730,Alive,NA,18.5,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1715,Alive,NA,4.2,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1724,Alive,NA,20.2,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1723,Alive,NA,4.4,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1722,Alive,NA,22.7,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1721,Alive,NA,20.5,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1720,Alive,NA,47.1,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1719,Alive,NA,4.1,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1718,Alive,NA,14.6,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1717,Alive,NA,3.3,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1725,Alive,NA,14.8,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1733,Alive,NA,3,NA,NA,0,NA,544869,4247146
SECRET03,24-May-11,QUAG,1732,Alive,NA,27.5,NA,NA,0,NA,544869,4247146
SECRET03,11-May-04,UMCA,494b,Alive,NA,13.5,NA,0,0,NA,544869,4247146
SECRET03,4-May-05,UMCA,919,Alive,NA,14,NA,0,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1725,Alive,NA,14.8,NA,NA,0,NA,544869,4247146
SECRET03,11-May-04,UMCA,2689,Alive,NA,12.7,NA,0,0,NA,544869,4247146
SECRET03,11-May-04,UMCA,429,Alive,NA,13.25,NA,0,0,NA,544869,4247146
SECRET03,11-May-04,UMCA,451,Alive,NA,15.75,NA,0,0,NA,544869,4247146
SECRET03,11-May-04,UMCA,406b,Alive,NA,13.25,NA,0,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1723,Alive,NA,4.4,NA,NA,0,NA,544869,4247146
SECRET03,11-May-04,UMCA,439b,Alive,NA,8.3,NA,0,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1722,Alive,NA,22.7,NA,NA,0,NA,544869,4247146
SECRET03,11-May-04,UMCA,408b,Alive,NA,5.25,NA,3,0,NA,544869,4247146
SECRET03,11-May-04,UMCA,427b,Alive,NA,7.75,NA,0,0,NA,544869,4247146
SECRET03,11-May-04,UMCA,465,Alive,NA,4.25,NA,5,0,NA,544869,4247146
SECRET03,11-May-04,UMCA,467,Alive,NA,4.25,NA,8,0,NA,544869,4247146
SECRET03,11-May-04,UMCA,449,Alive,NA,3.75,NA,0,0,NA,544869,4247146
SECRET03,11-May-04,UMCA,414,Alive,NA,4,NA,0,0,NA,544869,4247146
SECRET03,11-May-04,UMCA,919,Alive,NA,14,NA,0,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1714,Alive,NA,3.8,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,UMCA,406b,Alive,NA,13.25,NA,0,0,NA,544869,4247146
SECRET03,4-May-05,UMCA,451,Alive,NA,15.75,NA,0,0,NA,544869,4247146
SECRET03,4-May-05,UMCA,429,Alive,NA,13.25,NA,0,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1709,Alive,NA,38.7,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1710,Alive,NA,17.8,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1711,Alive,NA,4.4,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1724,Alive,NA,20.2,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1713,Alive,NA,3.6,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1726,Alive,NA,6.3,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1715,Alive,NA,4.2,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1716,Alive,NA,3.8,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1717,Alive,NA,3.3,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1718,Alive,NA,14.6,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1719,Alive,NA,4.1,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1720,Alive,NA,47.1,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1721,Alive,NA,20.5,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1712,Alive,NA,3.9,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1715,Alive,NA,4.2,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1723,Alive,NA,4.4,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1722,Alive,NA,22.7,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1721,Alive,NA,20.5,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1720,Alive,NA,47.1,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1719,Alive,NA,4.1,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1718,Alive,NA,14.6,NA,NA,0,NA,544869,4247146
SECRET03,11-May-04,UMCA,459b,Alive,NA,4.25,NA,3,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1716,Alive,NA,3.8,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1726,Alive,NA,6.3,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1714,Alive,NA,3.8,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1713,Alive,NA,3.6,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1712,Alive,NA,3.9,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1711,Alive,NA,4.4,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1710,Alive,NA,17.8,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1709,Alive,NA,38.7,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1717,Alive,NA,3.3,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1733,Alive,NA,3,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1729,Alive,NA,35.5,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1727,Alive,NA,9,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1728,Alive,NA,40.2,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1730,Alive,NA,18.5,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1731,Alive,NA,29.7,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1732,Alive,NA,27.5,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1724,Alive,NA,20.2,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,UMCA,2689,Alive,NA,12.7,NA,0,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1725,Alive,NA,14.8,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1732,Alive,NA,27.5,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1731,Alive,NA,29.7,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1730,Alive,NA,18.5,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1729,Alive,NA,35.5,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1728,Alive,NA,40.2,NA,NA,0,NA,544869,4247146
SECRET03,8-Jan-04,QUAG,1727,Alive,NA,9,NA,NA,0,NA,544869,4247146
SECRET03,11-May-04,UMCA,425,Alive,NA,6,NA,5,0,NA,544869,4247146
SECRET03,4-May-05,QUAG,1733,Alive,NA,3,NA,NA,0,NA,544869,4247146
SECRET03,4-May-05,UMCA,427b,Alive,NA,7.75,NA,0,0,NA,544869,4247146
SECRET03,4-May-05,UMCA,439b,Alive,NA,8.3,NA,0,0,NA,544869,4247146
SECRET03,4-May-05,UMCA,408b,Alive,NA,5.25,NA,0,0,NA,544869,4247146
SECRET03,4-May-05,UMCA,465,Alive,NA,4.25,NA,2,0,NA,544869,4247146
SECRET03,4-May-05,UMCA,467,Alive,NA,4.25,NA,5,0,NA,544869,4247146
SECRET03,4-May-05,UMCA,449,Alive,NA,3.75,NA,5,0,NA,544869,4247146
SECRET03,4-May-05,UMCA,414,Alive,NA,4,NA,0,0,NA,544869,4247146
SECRET03,4-May-05,UMCA,494b,Alive,NA,13.5,NA,0,0,NA,544869,4247146
SECRET03,4-May-05,UMCA,425,Alive,NA,6,NA,5,0,NA,544869,4247146
SECRET03,4-May-05,UMCA,459b,Alive,NA,4.25,NA,0,0,NA,544869,4247146
SECRET03,24-Apr-07,UMCA,414,Alive,NA,4,NA,0,0,NA,544869,4247146
SECRET03,24-Apr-07,UMCA,427b,Alive,NA,7.75,NA,0,0,NA,544869,4247146
SECRET03,24-Apr-07,UMCA,919,Alive,NA,14,NA,3,0,NA,544869,4247146
SECRET03,24-Apr-07,UMCA,459b,Alive,NA,4.25,NA,50,0,NA,544869,4247146
SECRET03,25-Apr-06,UMCA,467,Alive,NA,4.25,NA,0,0,NA,544869,4247146
SECRET03,24-Apr-07,UMCA,449,Alive,NA,3.75,NA,4,0,NA,544869,4247146
SECRET03,25-Apr-06,UMCA,414,Alive,NA,4,NA,1,0,NA,544869,4247146
SECRET03,25-Apr-06,UMCA,459b,Alive,NA,4.25,NA,0,0,NA,544869,4247146
SECRET03,24-Apr-07,UMCA,406b,Alive,NA,13.25,NA,0,0,NA,544869,4247146
SECRET03,24-Apr-07,UMCA,451,Alive,NA,15.75,NA,0,0,NA,544869,4247146
SECRET03,25-Apr-06,UMCA,425,Alive,NA,6,NA,1,0,NA,544869,4247146
SECRET03,24-Apr-07,UMCA,425,Alive,NA,6,NA,49,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1713,Alive,NA,3.6,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,UMCA,467,Alive,NA,4.25,NA,13,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1714,Alive,NA,3.8,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,UMCA,408b,Alive,NA,5.25,NA,0,0,NA,544869,4247146
SECRET03,24-Apr-07,UMCA,494b,Alive,NA,13.5,NA,2,0,NA,544869,4247146
SECRET03,24-Apr-07,UMCA,439b,Alive,NA,8.3,NA,28,0,NA,544869,4247146
SECRET03,24-Apr-07,UMCA,429,Alive,NA,13.25,NA,3,0,NA,544869,4247146
SECRET03,25-Apr-06,UMCA,465,Alive,NA,4.25,NA,0,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1729,Alive,NA,35.5,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,UMCA,2689,Alive,NA,12.7,NA,0,0,NA,544869,4247146
SECRET03,24-Apr-07,UMCA,465,Alive,NA,4.25,NA,15,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1729,Alive,NA,35.5,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1722,Alive,NA,22.7,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,UMCA,449,Alive,NA,3.75,NA,0,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1724,Alive,NA,20.2,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1725,Alive,NA,14.8,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1727,Alive,NA,9,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1733,Alive,NA,3,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1728,Alive,NA,40.2,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1732,Alive,NA,27.5,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1731,Alive,NA,29.7,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1730,Alive,NA,18.5,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,UMCA,2689,Alive,NA,12.7,NA,0,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1733,Alive,NA,3,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1732,Alive,NA,27.5,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1709,Alive,NA,38.7,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1722,Alive,NA,22.7,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1715,Alive,NA,4.2,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1716,Alive,NA,3.8,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1717,Alive,NA,3.3,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1718,Alive,NA,14.6,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1719,Alive,NA,4.1,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1731,Alive,NA,29.7,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1721,Alive,NA,20.5,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1730,Alive,NA,18.5,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1723,Alive,NA,4.4,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1724,Alive,NA,20.2,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1725,Alive,NA,14.8,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1727,Alive,NA,9,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1728,Alive,NA,40.2,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1721,Alive,NA,20.5,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1720,Alive,NA,47.1,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,UMCA,408b,Alive,NA,5.25,NA,3,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1709,Alive,NA,38.7,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1723,Alive,NA,4.4,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,UMCA,451,Alive,NA,15.75,NA,0,0,NA,544869,4247146
SECRET03,25-Apr-06,UMCA,406b,Alive,NA,13.25,NA,0,0,NA,544869,4247146
SECRET03,25-Apr-06,UMCA,919,Alive,NA,14,NA,0,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1711,Alive,NA,4.4,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,UMCA,494b,Alive,NA,13.5,NA,0,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1710,Alive,NA,17.8,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,UMCA,427b,Alive,NA,7.75,NA,0,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1713,Alive,NA,3.6,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1712,Alive,NA,3.9,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,QUAG,1712,Alive,NA,3.9,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1711,Alive,NA,4.4,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1710,Alive,NA,17.8,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,UMCA,439b,Alive,NA,8.3,NA,0,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1718,Alive,NA,14.6,NA,NA,0,NA,544869,4247146
SECRET03,25-Apr-06,UMCA,429,Alive,NA,13.25,NA,0,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1719,Dead,NA,4.1,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1714,Alive,NA,3.8,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1717,Alive,NA,3.3,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1716,Alive,NA,3.8,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1715,Alive,NA,4.2,NA,NA,0,NA,544869,4247146
SECRET03,24-Apr-07,QUAG,1720,Alive,NA,47.1,NA,NA,0,NA,544869,4247146
SKILE01,21-Apr-08,UMCA,3287,Alive,NA,29.4,NA,51,0,NA,536904,4245680
SKILE01,17-Apr-09,UMCA,3280,Alive,NA,26.8,NA,25,0,NA,536904,4245680
SKILE01,17-Apr-09,UMCA,3289,Alive,NA,16.1,NA,12,0,NA,536904,4245680
SKILE01,21-Apr-08,UMCA,3288,Alive,NA,18.7,NA,57,0,NA,536904,4245680
SKILE01,21-Apr-08,UMCA,3284,Alive,NA,11.2,NA,13,0,NA,536904,4245680
SKILE01,21-Apr-08,UMCA,3286,Alive,NA,22.6,NA,71,0,NA,536904,4245680
SKILE01,21-Apr-08,UMCA,3283,Alive,NA,7.2,NA,46,0,NA,536904,4245680
SKILE01,21-Apr-08,UMCA,3282,Alive,NA,5.9,NA,26,0,NA,536904,4245680
SKILE01,21-Apr-08,UMCA,3281,Alive,NA,25.1,NA,16,0,NA,536904,4245680
SKILE01,21-Apr-08,UMCA,3280,Alive,NA,26.8,NA,14,0,NA,536904,4245680
SKILE01,21-Apr-08,QUKE,2305,Alive,NA,29.2,NA,NA,0,NA,536904,4245680
SKILE01,21-Apr-08,QUKE,2304,Alive,NA,21.8,NA,NA,0,NA,536904,4245680
SKILE01,21-Apr-08,QUKE,2303,Alive,NA,30.9,NA,NA,0,NA,536904,4245680
SKILE01,21-Apr-08,QUKE,2302,Alive,NA,36.9,NA,NA,0,NA,536904,4245680
SKILE01,21-Apr-08,QUKE,2301,Alive,NA,22.3,NA,NA,0,NA,536904,4245680
SKILE01,17-Apr-09,UMCA,3290,Alive,NA,41.2,NA,76,0,NA,536904,4245680
SKILE01,21-Apr-08,UMCA,3285,Alive,NA,63.4,NA,96,0,NA,536904,4245680
SKILE01,17-Apr-09,UMCA,3282,Alive,NA,5.9,NA,34,0,NA,536904,4245680
SKILE01,17-Apr-09,QUKE,2305,Alive,NA,29.2,NA,NA,0,NA,536904,4245680
SKILE01,17-Apr-09,QUKE,2304,Alive,NA,21.8,NA,NA,0,NA,536904,4245680
SKILE01,17-Apr-09,QUKE,2303,Alive,NA,30.9,NA,NA,0,NA,536904,4245680
SKILE01,17-Apr-09,QUKE,2302,Alive,NA,36.9,NA,NA,0,NA,536904,4245680
SKILE01,17-Apr-09,QUKE,2301,Alive,NA,22.3,NA,NA,0,NA,536904,4245680
SKILE01,17-Apr-09,UMCA,3291,Alive,NA,8.1,NA,25,0,NA,536904,4245680
SKILE01,17-Apr-09,UMCA,3281,Alive,NA,25.1,NA,24,0,NA,536904,4245680
SKILE01,21-Apr-08,UMCA,3289,Alive,NA,16.1,NA,21,0,NA,536904,4245680
SKILE01,17-Apr-09,UMCA,3283,Alive,NA,7.2,NA,46,0,NA,536904,4245680
SKILE01,17-Apr-09,UMCA,3284,Alive,NA,11.2,NA,5,0,NA,536904,4245680
SKILE01,17-Apr-09,UMCA,3285,Alive,NA,63.4,NA,20,0,NA,536904,4245680
SKILE01,17-Apr-09,UMCA,3288,Alive,NA,18.7,NA,43,0,NA,536904,4245680
SKILE01,21-Apr-08,UMCA,3290,Alive,NA,41.2,NA,68,0,NA,536904,4245680
SKILE01,21-Apr-08,UMCA,3291,Alive,NA,8.1,NA,44,0,NA,536904,4245680
SKILE01,17-Apr-09,UMCA,3287,Alive,NA,29.4,NA,57,0,NA,536904,4245680
SKILE01,17-Apr-09,UMCA,3286,Alive,NA,22.6,NA,29,0,NA,536904,4245680
SKILE01,10-May-11,UMCA,3288,Alive,NA,18.7,NA,154,0,NA,536904,4245680
SKILE01,9-May-10,UMCA,3281,Alive,NA,25.1,NA,10,0,NA,536904,4245680
SKILE01,9-May-10,UMCA,3280,Alive,NA,26.8,NA,23,0,NA,536904,4245680
SKILE01,10-May-11,QUKE,2303,Alive,NA,30.9,NA,NA,0,NA,536904,4245680
SKILE01,10-May-11,QUKE,2302,Alive,NA,36.9,NA,NA,0,NA,536904,4245680
SKILE01,10-May-11,UMCA,7548,Alive,NA,8.2,NA,175,0,NA,536904,4245680
SKILE01,10-May-11,UMCA,3280,Alive,NA,26.8,NA,29,0,NA,536904,4245680
SKILE01,11-May-12,UMCA,3283,Alive,NA,7.2,7.1,113,0,NA,536904,4245680
SKILE01,9-May-10,UMCA,3284,Alive,NA,11.2,NA,0,0,NA,536904,4245680
SKILE01,10-May-11,UMCA,3287,Alive,NA,29.4,NA,18,0,NA,536904,4245680
SKILE01,10-May-11,UMCA,3286,Alive,NA,22.6,NA,36,0,NA,536904,4245680
SKILE01,10-May-11,UMCA,3285,Alive,NA,63.4,NA,68,0,NA,536904,4245680
SKILE01,10-May-11,UMCA,3284,Alive,NA,11.2,NA,16,0,NA,536904,4245680
SKILE01,10-May-11,UMCA,3283,Alive,NA,7.2,NA,43,0,NA,536904,4245680
SKILE01,10-May-11,UMCA,3282,Alive,NA,5.9,NA,6,0,NA,536904,4245680
SKILE01,10-May-11,UMCA,3281,Alive,NA,25.1,NA,31,0,NA,536904,4245680
SKILE01,10-May-11,UMCA,3290,Alive,NA,41.2,NA,133,0,NA,536904,4245680
SKILE01,9-May-10,UMCA,3291,Alive,NA,8.1,NA,37,0,NA,536904,4245680
SKILE01,23-Apr-07,UMCA,3289,Alive,NA,16.1,NA,30,0,NA,536904,4245680
SKILE01,10-May-11,QUKE,2301,Alive,NA,22.3,NA,NA,0,NA,536904,4245680
SKILE01,10-May-11,QUKE,2305,Alive,NA,29.2,NA,NA,0,NA,536904,4245680
SKILE01,10-May-11,QUKE,2304,Alive,NA,21.8,NA,NA,0,NA,536904,4245680
SKILE01,9-May-10,QUKE,2301,Alive,NA,22.3,NA,NA,0,NA,536904,4245680
SKILE01,9-May-10,QUKE,2305,Alive,NA,29.2,NA,NA,0,NA,536904,4245680
SKILE01,9-May-10,QUKE,2304,Alive,NA,21.8,NA,NA,0,NA,536904,4245680
SKILE01,9-May-10,UMCA,3282,Alive,NA,5.9,NA,11,0,NA,536904,4245680
SKILE01,9-May-10,QUKE,2302,Alive,NA,36.9,NA,NA,0,NA,536904,4245680
SKILE01,9-May-10,UMCA,3283,Alive,NA,7.2,NA,26,0,NA,536904,4245680
SKILE01,9-May-10,UMCA,3290,Alive,NA,41.2,NA,67,0,NA,536904,4245680
